Star HIP,RA (degrees),Dec (degrees),Magnitude,Color,xx,yy,zz,pl_name
27639,87.76047532750862,37.30526508634202,4.72,1.621,4.156712351667218e+17,3.044781309941417e+18,2.416748495491604e+18,HD 63433 d
27654,87.83208456936663,-20.883545424713308,3.76,0.984,3.1339917137727725e+17,4.613367413136155e+17,-6.880445749285768e+17,HD 63433 d
27673,87.87257109501365,39.14848298380154,3.97,1.132,3.344161259443595e+17,1.0459948901505856e+18,9.747908226027008e+17,HD 63433 d
27750,88.11011209123103,1.855065651385282,4.76,1.382,6.229904305527071e+17,9.989844172940943e+18,3.1519237489440896e+16,HD 63433 d
27810,88.27863414607691,-33.801137885969815,4.88,-0.154,3.5651123592196186e+17,2.1533813169427284e+18,-2.1069110415703322e+18,HD 63433 d
27830,88.33188825558524,27.61219618080964,4.56,-0.008,3.826955239835643e+17,3.1382263109506683e+18,1.6103121471336645e+18,HD 63433 d
27890,88.5270536447181,-63.085682967859015,4.65,1.022,2.8564838664284454e+17,-1.4960534810850976e+17,-1.0597368407743214e+18,HD 63433 d
27913,88.59456359364596,20.27549415016057,4.39,0.594,2.8200767091908205e+17,-2.796990474031912e+17,-2.167617209018859e+17,HD 63433 d
27949,88.71154741391335,55.70706500051393,4.96,0.052,3.047296651808297e+17,7.533170163175104e+17,1.5734104876571896e+18,HD 63433 d
27989,88.79312814597907,7.407137435315861,0.45,1.5,3.603266440938301e+17,3.479174387858042e+18,2.119755002944116e+17,HD 63433 d
28010,88.87497097554194,-37.12083345333783,4.97,1.102,3.2450668504088525e+17,1.946928273067745e+18,-2.1847528288598692e+18,HD 63433 d
28103,89.10092071123415,-14.166743896737673,3.71,0.337,2.8292005341567763e+17,-8.032953373890829e+16,-4.230159667250171e+17,HD 63433 d
28199,89.38418590253252,-35.283202710895175,4.36,-0.165,3.467277745222359e+17,6.063204075565075e+18,-4.975286975772325e+18,HD 63433 d
28237,89.49854420125692,25.953900238012555,4.81,-0.088,4.3251793395579174e+17,1.7369031447971242e+19,8.403242284761847e+18,HD 63433 d
28328,89.7868623214933,-42.81521418808379,3.96,1.146,2.895709643915535e+17,3.1561206467761357e+18,-3.724981404805397e+18,HD 63433 d
28358,89.88283594009803,54.283734106543136,3.72,1.01,2.774436609437987e+17,2.453930583790034e+17,7.695643752852869e+17,HD 63433 d
28360,89.8816305780607,44.94742670545695,1.9,0.077,2.7699319287050864e+17,1.944807606281709e+16,2.3942594897892467e+17,HD 63433 d
28380,89.93065089799543,37.2120788644062,2.65,-0.083,2.7743691053291126e+17,7.74701095394762e+17,6.81648865917984e+17,HD 63433 d
28404,89.98372346804764,45.93668531779716,4.3,1.701,2.7742847594316893e+17,5.000476613919597e+18,5.405323535691704e+18,HD 63433 d
28413,90.01400320969094,-3.074753646029232,4.53,1.202,2.7488807071143037e+17,3.4352267882767186e+18,-5.2241604640410714e+17,HD 63433 d
28574,90.46004240830554,-10.597905759339485,4.92,-0.128,2.0272467877800493e+17,8.577687700385108e+18,-2.0136382846558172e+18,HD 63433 d
28614,90.5959271774122,9.647019045385008,4.12,0.17,2.6113422453143062e+17,8.851219694885115e+17,-6.877585902053987e+16,HD 63433 d
28716,90.9799532134963,20.138432492382027,4.64,0.236,-4.678881105143673e+18,2.891343799739394e+20,1.0592876392046277e+20,HD 63433 d
28734,91.03004251359748,23.262517624295853,4.16,0.835,2.523076138525487e+17,7.79417546041144e+17,2.5376624175393594e+17,HD 63433 d
28816,91.24633168197084,-16.484456636451338,4.92,0.196,6.484608477832266e+16,9.168594524395317e+18,-3.180184269974484e+18,HD 63433 d
28910,91.538729155163,-14.935163772660232,4.67,0.046,2.340282916993271e+17,1.0267767783052485e+18,-7.249003631126478e+17,HD 63433 d
29034,91.88181097569606,-37.25291834291957,5.0,-0.095,8.741185798921251e+16,5.205178943041395e+18,-4.673636522633436e+18,HD 63433 d
29038,91.8930553812564,14.76832602136344,4.42,-0.164,1.1427300817998208e+17,4.358394416177455e+18,9.800850617720635e+17,HD 63433 d
29276,92.57457134339212,-54.968599781482624,4.72,-0.229,-1.2802766214330592e+17,8.451820596242437e+18,-1.313531104093262e+19,HD 63433 d
29426,92.98497128235196,14.208625934647564,4.45,-0.18,-2.719771587708845e+16,5.281417688023643e+18,1.1641433617328927e+18,HD 63433 d
29434,93.01370450667906,16.130290732630716,4.95,-0.149,-9.431989091850349e+16,6.500838569371013e+18,1.7269029988600481e+18,HD 63433 d
29651,93.713844055791,-6.274914100879807,3.99,1.319,-1.1678165870521082e+17,5.518615386979141e+18,-9.759335500422876e+17,HD 63433 d
29655,93.71893943537104,22.506728437176243,3.31,1.6,7.78890214816518e+16,2.5153266939714447e+18,9.552578859444723e+17,HD 63433 d
29696,93.8439774466389,29.49627585327888,4.32,1.021,1.8261356321892054e+17,8.573595507395638e+17,4.773995187757094e+17,HD 63433 d
29735,93.9371124402668,-13.718490095032635,5.0,-0.078,3.92754361368527e+16,2.907110146244773e+18,-1.150529747161438e+18,HD 63433 d
29807,94.13806838939526,-35.139916291279285,4.37,0.978,1.7373445957298138e+17,8.811516651507098e+17,-1.305508895881618e+18,HD 63433 d
29997,94.7115392552592,69.31908804947538,4.76,0.025,2.276026599382469e+17,5.510475976201229e+16,1.2468724243622623e+18,HD 63433 d
30060,94.90573144118324,59.01113257892441,4.44,0.032,2.13761985700865e+17,1.9307631107061466e+17,8.995995950533929e+17,HD 63433 d
30093,94.99828345102786,-2.9444995855006235,4.91,1.613,-1.4105470340844768e+17,4.2365870686230774e+18,-5.555309821768046e+17,HD 63433 d
30122,95.07836584480955,-30.063341084826487,3.02,-0.16,3.214879519289341e+16,2.212010934279157e+18,-1.903021481515631e+18,HD 63433 d
30277,95.5282516005294,-33.43676102068914,3.85,0.858,9.544394659716848e+16,1.3336461146254303e+18,-1.5459679860136292e+18,HD 63433 d
30324,95.67491372765826,-17.955920950281516,1.98,-0.24,-1.6865587181778624e+17,3.942880803291565e+18,-1.7661864218058068e+18,HD 63433 d
30343,95.74053574924152,22.51283756935661,2.87,1.621,7.32100723884865e+16,1.4854479135323584e+18,5.3032638095162976e+17,HD 63433 d
30419,95.94187863919072,4.592938888638197,4.39,0.215,1.5045091406543872e+17,6.745347275476943e+17,-2.1207990047804646e+17,HD 63433 d
30438,95.98818463820658,-52.69549764014008,-0.62,0.164,8.88049333736968e+16,1.2528379152585047e+18,-2.6626707024887926e+18,HD 63433 d
30520,96.22460328024592,49.28787594389027,4.92,1.905,-2.2915346127545969e+18,2.3008713319177785e+19,2.720784339838809e+19,HD 63433 d
30788,97.0424204726346,-32.57990381832881,4.47,-0.169,-1.21141500257483e+17,2.6832403096057856e+18,-2.378620025251477e+18,HD 63433 d
30867,97.2044098156444,-7.033096681863827,3.76,-0.113,-5.3784460099601376e+17,5.906745628771263e+18,-1.109873210884204e+18,HD 63433 d
30883,97.24073427765208,20.212036133268303,4.13,-0.115,-2.8650072174737555e+17,3.8958290587652413e+18,1.3332860275077338e+18,HD 63433 d
31125,97.96400673397568,-23.41837722723942,4.34,-0.245,-2.1915196574477005e+18,1.7106299507992877e+19,-8.022581400780891e+18,HD 63433 d
31216,98.22592006615368,7.332925219902536,4.47,0.023,-1.7513831456925683e+18,1.349274944676339e+19,1.513956731447158e+18,HD 63433 d
31407,98.7439957023624,-52.97552906984123,4.35,-0.021,-1.2509852560548925e+18,9.396590594575309e+18,-1.3626011718662124e+19,HD 63433 d
31416,98.76421554593338,-22.964679393120267,4.54,-0.035,-2.7073898608718886e+17,3.0150585926560266e+18,-1.8295201941446828e+18,HD 63433 d
31592,99.17144322909576,-19.25636001818223,3.95,1.037,1.8374978453065594e+17,4.010675533744602e+16,-5.1127471411751386e+17,HD 63433 d
31681,99.4279065522694,16.398791883549983,1.93,0.001,1.200414218512482e+17,4.079870713994967e+17,-2.946148207948064e+16,HD 63433 d
31685,99.44029317895524,-43.195961074788826,3.17,-0.103,-2.0270231083954906e+17,2.347797586219469e+18,-3.048909943838362e+18,HD 63433 d
31700,99.47254077018307,-18.237535970243464,4.42,1.137,-4.102344753753406e+17,3.58164439068233e+18,-1.6830811827990674e+18,HD 63433 d
31827,99.81969564322172,-14.145811889978663,4.82,1.459,-2.1893909110972324e+18,1.3712688322152174e+19,-3.952494138527552e+18,HD 63433 d
31832,99.8326003753766,42.48849410556084,4.8,1.236,-2.3949966984631155e+17,2.443126789764561e+18,2.454827175320265e+18,HD 63433 d
31978,100.24441476714296,9.895736845971117,4.66,-0.233,-1.4188869778401518e+18,8.846895231515304e+18,1.3529810359208753e+18,HD 63433 d
32246,100.9829798995155,25.131036064976303,3.06,1.377,-1.1984748127117317e+18,7.066445157386246e+18,3.320725174492103e+18,HD 63433 d
32249,100.9970366482397,13.227660999157086,4.49,1.167,-2.0892244988430746e+17,1.9642808003403016e+18,2.879595351843468e+17,HD 63433 d
32349,101.28323310178853,-16.72452809852062,-1.44,0.009,2.6060950270075306e+17,-4.5395949552014515e+17,-3.328152908554234e+17,HD 63433 d
32362,101.32153995722368,12.894278006975563,3.35,0.443,1.7229759723054893e+17,-1.3130067255006976e+16,-1.8863630515156826e+17,HD 63433 d
32438,101.55863787297514,59.44161036605156,4.86,0.084,5.541707439224861e+16,5.474671680442296e+17,1.5539604834184018e+18,HD 63433 d
32533,101.83246523490013,8.037172556485713,4.77,1.396,-6.550703936837322e+17,3.913136316348579e+18,3.316589637500208e+17,HD 63433 d
32578,101.96511593109555,2.4120740873783224,4.48,1.099,-4.554390549025606e+17,2.9204248624658473e+18,-1.6081028398245987e+17,HD 63433 d
32607,102.04671783051162,-61.939726843917285,3.24,0.225,1.839439404349008e+17,-9.969238800203034e+16,-1.1355531289680356e+18,HD 63433 d
32759,102.46017150843366,-32.50844990926795,3.5,-0.116,-1.0836070130634084e+18,5.621999822547241e+18,-4.324751615313977e+18,HD 63433 d
32761,102.46378147281504,-53.6223286498,4.41,0.899,-3.936156008924158e+17,2.498473041755563e+18,-4.520231794440827e+18,HD 63433 d
32768,102.48440560128904,-50.61501269508228,2.94,1.207,3.873489944916131e+16,5.405857518273468e+17,-1.645507245156035e+18,HD 63433 d
32844,102.69121427936096,41.78028068283018,4.99,1.256,-2.889812574957155e+17,1.9777959402497073e+18,1.987742905573001e+18,HD 63433 d
32855,102.7181730551905,-34.36731267464204,4.99,1.379,-1.2817832063210337e+18,6.371204781804571e+18,-5.147948747623315e+18,HD 63433 d
33018,103.19722040653508,33.96092610066794,3.6,0.102,-7.634893896273037e+16,9.715830774012575e+17,7.296420073981535e+17,HD 63433 d
33092,103.38707632495527,-20.224225771955943,4.82,-0.212,-3.042882616343724e+18,1.3414179771680272e+19,-5.590183060702442e+18,HD 63433 d
33152,103.53310986930296,-24.18417622883303,3.89,1.74,-3.71630314435119e+18,1.605593065246092e+19,-7.970798465874201e+18,HD 63433 d
33160,103.5465129078617,-12.038727416931495,4.08,1.418,-2.7042298115451674e+17,1.7369273297119188e+18,-8.067693194285588e+17,HD 63433 d
33202,103.661478688094,13.17729216043944,4.73,0.321,7.758652815340394e+16,2.8533881422631846e+17,-1.1285317936761213e+17,HD 63433 d
33302,103.90633809162634,-20.136223432912075,4.66,0.374,7.232651939063162e+16,2.91656134855494e+17,-6.199131694589235e+17,HD 63433 d
33345,104.02767858018716,-14.04338230042607,5.0,1.182,-1.7452997311431895e+18,7.559383843092295e+18,-2.395110077327768e+18,HD 63433 d
33347,104.0342524049738,-17.054228969580922,4.36,-0.063,-6.473096617408939e+18,2.646941961118703e+19,-8.846853364214737e+18,HD 63433 d
33357,104.06664354351624,-48.72108628382901,4.94,1.668,-1.335818212940421e+18,5.90181208507655e+18,-7.862953268319533e+18,HD 63433 d
33449,104.3192774153289,58.42190981165736,4.35,0.85,6.705635699980173e+16,2.8762511594710938e+17,1.0640653403184673e+18,HD 63433 d
33485,104.4044015930673,45.09407241519706,4.9,0.027,-9.812167898790355e+16,9.257039366970171e+17,1.1988925949683581e+18,HD 63433 d
33579,104.65647247676873,-28.97206798737453,1.5,-0.211,-6.264562479580477e+17,2.919707307929011e+18,-2.2838658221047066e+18,HD 63433 d
33694,105.0190561417412,76.97731228706532,4.55,1.365,1.724796552981863e+17,-1.4508563160263392e+17,1.4154203057463708e+18,HD 63433 d
33856,105.42973542980155,-27.93479845541745,3.49,1.729,-2.4305492877127434e+18,9.275283616767359e+18,-5.703268470135966e+18,HD 63433 d
33971,105.72820382286936,-4.239211980914473,4.99,-0.195,-2.5808938778425196e+18,9.613661549874156e+18,-1.0905588431295708e+18,HD 63433 d
33977,105.75612398176126,-23.83326146763521,3.02,-0.077,-5.759219422447213e+18,2.08596328598055e+19,-1.012725054927253e+19,HD 63433 d
34045,105.9395470832682,-15.633363013159316,4.11,-0.112,-7.303828838364175e+17,2.9928185313713746e+18,-1.3347281178792876e+18,HD 63433 d
34059,105.97279555229858,-49.58296365619706,4.92,0.14,-4.836614912557312e+16,6.02347501925679e+17,-1.6929678437695823e+18,HD 63433 d
34088,106.0271739118081,20.57029045413105,4.01,0.899,-2.583025353697319e+18,9.421908151750124e+18,3.5765778509885445e+18,HD 63433 d
34444,107.09782994795536,-26.39317676058763,1.83,0.671,-4.1892583387325056e+18,1.3985657840065751e+19,-7.84616341142547e+18,HD 63433 d
34481,107.1874298239248,-70.49818842737828,3.78,1.006,1.436240262580669e+17,-1.0287491745043277e+17,-1.5729506533606694e+18,HD 63433 d
34495,107.21268552070768,-39.65560848231125,4.83,-0.179,-1.3439812056482967e+18,4.698370656376546e+18,-4.846770969571756e+18,HD 63433 d
34622,107.55700783849198,-4.235607758638906,4.91,1.02,-3.249710218597351e+17,1.3686099963845376e+18,-4.569101626637432e+17,HD 63433 d
34693,107.78463098358326,30.24483010657396,4.41,1.261,-4.773433921426147e+17,1.8177256843069064e+18,1.1284048584011244e+18,HD 63433 d
34752,107.9142499221638,39.32056318398533,4.91,1.451,-7.701148848823626e+17,2.7052569764602327e+18,2.475920141741397e+18,HD 63433 d
34769,107.96608279426574,-0.4927183734791581,4.15,-0.005,-8.181286802877307e+17,2.8433532093790147e+18,-3.398993113558541e+17,HD 63433 d
34834,108.13874455145188,-46.75857034817752,4.49,0.324,1.3648575345366144e+17,-1.0495024342056538e+17,-7.854398465061139e+17,HD 63433 d
34899,108.30538477840255,-45.183346131663896,4.87,-0.003,-1.042814087533218e+17,6.186874034096268e+17,-1.5274875313815675e+18,HD 63433 d
34922,108.38569667425828,-44.637501223306224,4.42,1.331,-1.448894066960105e+17,7.354826609955661e+17,-1.6265836339826115e+18,HD 63433 d
34981,108.5633334301816,-26.35247995754672,4.42,-0.17,-3.9766183747408594e+18,1.2132392853061771e+19,-6.926439881675581e+18,HD 63433 d
35020,108.65887677192924,-48.2719224488781,4.75,-0.091,-4.383739457559358e+17,1.58471933774404e+18,-2.8125631685688166e+18,HD 63433 d
35037,108.70263687755552,-26.772614609438705,4.01,-0.15,-2.226659266715757e+18,6.861862842146266e+18,-4.246979222610473e+18,HD 63433 d
35205,109.14570783382202,-27.88091166603117,4.66,1.589,-9.665792015830039e+17,3.04832326621808e+18,-2.313554941909742e+18,HD 63433 d
35210,109.15343722851816,-23.315573530292763,4.83,1.601,-1.7603888127100563e+19,5.094791579501335e+19,-2.3796197638451454e+19,HD 63433 d
35228,109.20752647076696,-67.95709335220513,3.97,0.76,-4.9538870398129837e+17,1.6833968528682135e+18,-6.099205846572537e+18,HD 63433 d
35264,109.2855606219531,-37.09742172657008,2.71,1.616,-2.451922785811428e+18,7.265231077412287e+18,-6.555107133221831e+18,HD 63433 d
35350,109.52291398532344,16.540122467366878,3.58,0.106,-9927011183178912.0,2.7562184664762445e+17,-5.543402217230682e+16,HD 63433 d
35363,109.5765392232354,-36.733949376117096,4.65,-0.099,-1.876364544864582e+18,5.521598087249022e+18,-5.103088047367344e+18,HD 63433 d
35384,109.633226506,49.46478258616209,5.0,0.087,-3.383901382352428e+17,1.1914632377192579e+18,1.828403290930691e+18,HD 63433 d
35412,109.66822428120014,-24.558682661831423,4.88,-0.16,-8.390359004755505e+18,2.3715781268956107e+19,-1.2075481634159692e+19,HD 63433 d
35415,109.67701414125642,-24.954349654588025,4.37,-0.132,-8.959616580563673e+18,2.5295936787147813e+19,-1.3072669750372979e+19,HD 63433 d
35550,110.03060085497596,21.98226718676787,3.5,0.374,9.910551173563402e+16,-4.556786074112979e+16,-1.0109464742779085e+17,HD 63433 d
35727,110.55635879167151,-19.016644291626346,4.94,-0.039,-1.347522513135895e+18,3.79855718033578e+18,-1.9028379762931832e+18,HD 63433 d
35904,111.02373090087352,-29.30305779300418,2.45,-0.083,-9.188519031062925e+18,2.4094669726802526e+19,-1.5115688568552794e+19,HD 63433 d
36041,111.41205014837752,9.27603783044892,4.99,0.991,-3.0931766198774195e+18,8.061058486209117e+18,1.1978461218477522e+18,HD 63433 d
36046,111.43070740603105,27.79749967031615,3.78,1.024,-1.092167661089424e+17,4.506615873028805e+17,2.4620752146975206e+17,HD 63433 d
36145,111.67843346712344,49.21119276281672,4.61,-0.001,-2.9213432926068474e+17,8.984816634317512e+17,1.4726529616120174e+18,HD 63433 d
36188,111.78732818424164,8.289051015232372,2.89,-0.097,-3.156560120170434e+17,9.494542965705242e+17,-7.721733625702918e+16,HD 63433 d
36284,112.04039737103382,8.92560392498421,4.33,1.425,-1.1191750740042949e+18,2.9154457840635535e+18,2.7444937709558125e+17,HD 63433 d
36366,112.27928517176112,31.785883541043024,4.16,0.32,9.191156058682173e+16,-8.141524650344275e+16,-8734154649054656.0,HD 63433 d
36377,112.30706059323786,-43.30013443388091,3.25,1.509,-2.046389964138777e+17,6.407763350897864e+17,-1.502324148187387e+18,HD 63433 d
36425,112.4491040290009,12.006431725332932,4.55,1.276,-1.7044605332765082e+18,4.262564432296741e+18,7.935160357017303e+17,HD 63433 d
36431,112.46419879432756,-23.024253254128983,4.85,0.243,-1.0468174782580406e+19,2.5453915587095368e+19,-1.2258801537208805e+19,HD 63433 d
36514,112.67741457051596,-30.962275309461425,4.65,0.904,-5.208846324268083e+18,1.2595753798219411e+19,-8.84446436536027e+18,HD 63433 d
36547,112.76840599384003,82.41117485386138,4.92,1.633,4.696142926030278e+16,1.4979785820455808e+16,4.1299258704462623e+18,HD 63433 d
36773,113.44979180577248,-14.52386739175246,4.82,1.362,-1.197885542033289e+19,2.7721201715876282e+19,-8.287206495536958e+18,HD 63433 d
36795,113.51295178165034,-22.29574472515703,4.44,0.521,-1.6877491533914496e+16,1.4244438145565606e+17,-6.102684189759707e+17,HD 63433 d
36850,113.64775678104348,31.88725706957872,1.58,0.034,1.0975383955564464e+17,-1.5104993918413075e+17,-5.176779654458093e+16,HD 63433 d
36917,113.84486400938732,-28.369452136775056,4.65,-0.111,-4.811247121163441e+17,1.1822910519223706e+18,-1.3205686898200074e+18,HD 63433 d
36942,113.9157761267461,-52.53391578714413,4.93,1.373,-6.431413410796588e+17,1.5419140568688125e+18,-3.2673443440475254e+18,HD 63433 d
36962,113.98030467255836,26.89499734173082,4.06,1.54,-5.483571641649149e+17,1.322546331094828e+18,7.192285706685307e+17,HD 63433 d
37096,114.3420115493922,-34.968416560866515,4.53,-0.081,-8.694894010872968e+17,2.0013270005402877e+18,-2.252809194116712e+18,HD 63433 d
37173,114.57517395801224,-25.364850415406824,4.69,-0.1,-1.6829221271458432e+18,3.75286415471645e+18,-2.5422772458439803e+18,HD 63433 d
37229,114.70766140472875,-26.803677549676912,3.8,-0.159,-1.3275083607266798e+18,2.9543558998459443e+18,-2.2473643238101066e+18,HD 63433 d
37265,114.79107825731174,34.58353416002354,4.89,0.413,-2.4075164438651744e+17,5.881179865461311e+17,5.4000847475647034e+17,HD 63433 d
37279,114.82054320351544,5.217877096871107,0.4,0.432,2.3074312401006723e+17,-4.3283942332937664e+17,-2.9958423065749536e+17,HD 63433 d
37297,114.86372163049094,-38.30791097709464,4.84,-0.189,-1.5165350995209994e+18,3.3374061118813716e+18,-3.6770040433518075e+18,HD 63433 d
37379,115.09669493594495,-15.264113095151007,4.98,1.543,-2.343704758026573e+18,5.062622449905049e+18,-1.9948227043053504e+18,HD 63433 d
37447,115.31127998853997,-9.55126596206066,3.94,1.022,-2.995378572089897e+17,6.862542931872169e+17,-5.358533235516177e+17,HD 63433 d
37504,115.45602272329364,-72.60599293586937,3.93,1.033,1.13096521226748e+17,-1.884733805467849e+17,-1.5181903464970683e+18,HD 63433 d
37609,115.75124396600296,58.71000198848274,4.93,0.104,-2.3053310939799584e+17,5.19414151892356e+17,1.608348037174797e+18,HD 63433 d
37629,115.8285128125654,28.8819189610368,4.23,1.118,-1.653592744553028e+17,3.811588137085677e+17,2.492303140208688e+17,HD 63433 d
37648,115.88483771570252,-28.41067983012015,4.63,1.632,-3.2716502486354765e+18,6.780342909691706e+18,-4.705056724278168e+18,HD 63433 d
37677,115.95191854177438,-28.95479908199671,3.94,0.16,-1.1815705114016868e+25,2.427747231016444e+25,-1.4938579126414478e+25,HD 63433 d
37740,116.11172284413628,24.39760577181168,3.57,0.932,-2.6827819048436966e+17,5.797601750052881e+17,2.513614171336553e+17,HD 63433 d
37819,116.3136391323901,-37.96854290538356,3.62,1.706,-4.3128443863919355e+18,8.748587177659042e+18,-8.387801081631032e+18,HD 63433 d
37826,116.3240842745063,28.025882441036707,1.16,0.991,1.5099711258991693e+17,-2.780153118309934e+17,-1.5952388954670752e+17,HD 63433 d
37908,116.530482126749,18.50968909137289,4.89,1.425,-1.0927407330390656e+18,2.2109461547593761e+18,7.163694854769485e+17,HD 63433 d
38070,117.02145626547286,-25.93713474017104,4.4,-0.07,-9.27496747779319e+18,1.8196825043680901e+19,-1.0534000526442594e+19,HD 63433 d
38089,117.08298039104535,-47.07826159532169,4.69,1.039,-3.9037797320721414e+17,7.725085176160333e+17,-1.8829546134915213e+18,HD 63433 d
38164,117.30951689299523,-46.3731431379701,4.1,-0.16,-5.608412565870293e+18,1.086553567545928e+19,-1.3764790107918617e+19,HD 63433 d
38170,117.32352104209102,-24.85979061796847,3.34,1.218,-5.034665714317032e+18,9.748210945261756e+18,-5.669872785670392e+18,HD 63433 d
38414,118.05418596234344,-40.57574954886456,3.71,1.012,-8.89343936698814e+17,1.6560503773003172e+18,-2.431086017015101e+18,HD 63433 d
38455,118.1609419533854,-38.862784636255874,4.49,-0.188,-1.9519498747626038e+18,3.631268842894215e+18,-4.1132472289229676e+18,HD 63433 d
38500,118.26505528175468,-49.61294311453927,4.63,-0.228,-1.8142349309989824e+18,3.357016983832326e+18,-5.497802365644737e+18,HD 63433 d
38518,118.3256103108985,-48.102893410611074,4.22,-0.13,-5.543969700286586e+18,1.0266643701164843e+19,-1.3981078517009742e+19,HD 63433 d
38538,118.37396402335224,26.76556842949901,4.97,0.098,-7.454329695868006e+17,1.3605064992726116e+18,7.745537808807516e+17,HD 63433 d
38827,119.19431846436304,-52.98224460089279,3.46,-0.177,-7.990934597679153e+17,1.3934622822508012e+18,-3.2320454236081894e+18,HD 63433 d
38835,119.21452697421272,-22.880034174983724,4.2,0.718,-1.8621779109356657e+18,3.2929034290503434e+18,-2.157992765707959e+18,HD 63433 d
38901,119.41704489510676,-30.33452056434207,4.76,0.151,-5.512171057539824e+18,9.734570590717805e+18,-7.205136008555326e+18,HD 63433 d
38957,119.56007636256447,-49.24486432524448,4.47,-0.18,-3.2734201273269673e+18,5.727623731153469e+18,-8.657448745418151e+18,HD 63433 d
39079,119.93358837708536,-3.679595471933669,4.93,1.205,-9.007032689557901e+17,1.5129451037567204e+18,-4.610312651986771e+17,HD 63433 d
39095,119.96682494261192,-18.399468871736048,4.61,0.087,-7.924550836798902e+17,1.322464514001418e+18,-1.0208507867731249e+18,HD 63433 d
39138,120.0831657874011,-63.56732295584735,4.81,-0.173,-8.678705861293868e+17,1.4439873282343427e+18,-4.899322466346729e+18,HD 63433 d
39211,120.3060158159732,-1.393129129272472,4.69,1.475,-1.9801589509903368e+18,3.329395149194286e+18,-4.1812476408466323e+17,HD 63433 d
39311,120.56621075892733,2.335296276830478,4.39,1.252,-9.794591298395909e+17,1.5951003974445345e+18,-2.087302690493374e+17,HD 63433 d
39424,120.8792795746682,27.794089810276148,4.94,1.13,-8.307589553594048e+17,1.3201558550008397e+18,8.271397586582597e+17,HD 63433 d
39429,120.8957510707634,-40.0030323504942,2.21,-0.269,-4.933174455739484e+18,8.174739199468591e+18,-8.822654721973626e+18,HD 63433 d
39757,121.8854081467724,-24.30400500421836,2.83,0.458,-9869118430027872.0,-7.10841856322471e+16,-5.5367940668552896e+17,HD 63433 d
39794,121.98190706731894,-68.6168518051854,4.35,-0.113,-8.971570690274043e+17,1.3481515772521016e+18,-5.965520723467468e+18,HD 63433 d
39847,122.11369906355586,51.506655736214825,4.78,0.048,-4.0663406505110637e+17,5.570232526711575e+17,1.3049956253717844e+18,HD 63433 d
39863,122.14841710998384,-2.983812700267167,4.36,0.97,-9.04079226993528e+18,1.4293785787861656e+19,-1.2220327583253204e+18,HD 63433 d
39903,122.250570614192,-61.304476879413,4.74,0.437,1.0673881215697418e+17,-2.6235289851467334e+17,-8.88381513961418e+17,HD 63433 d
39906,122.2567493828243,-19.2450517627209,4.4,-0.16,-1.9775639809820147e+18,3.040140942765267e+18,-1.783430484259646e+18,HD 63433 d
39953,122.38306580342504,-47.336519611885855,1.75,-0.145,-2.6106914163305016e+18,4.0210622572979343e+18,-6.157530452366964e+18,HD 63433 d
40084,122.8177567084027,-12.92694312713412,4.72,0.939,-6.481677821771817e+17,9.024472971651958e+17,-7.007264041954867e+17,HD 63433 d
40091,122.83947668249218,-39.61852418214044,4.44,1.59,-7.132139208767694e+18,1.0947201941937465e+19,-1.1617913097085045e+19,HD 63433 d
40096,122.85783561114307,-42.98724605942747,4.73,0.164,-1.7219434380792986e+19,2.655690768183063e+19,-3.0365893035151274e+19,HD 63433 d
40167,123.05322979186336,17.646732511935802,4.67,0.531,-1.342199002935696e+17,9.979744370806694e+16,-7.021999982929203e+16,HD 63433 d
40259,123.33311788298715,-15.7882410387706,4.99,1.066,-5.88132269687563e+18,8.831230495398715e+18,-3.4775935563997107e+18,HD 63433 d
40274,123.37292629241148,-35.899448509484785,4.78,-0.11,-3.8532256717330447e+18,5.738142721323956e+18,-5.74290541711724e+18,HD 63433 d
40326,123.51257732829556,-40.34834269841325,4.42,1.17,-9.607323987401774e+17,1.3370088986443267e+18,-2.2120635398097605e+18,HD 63433 d
40526,124.1285096771818,9.18521008354058,3.53,1.481,-1.2460021149498004e+18,1.7149859439147965e+18,1.2921438921204205e+17,HD 63433 d
40702,124.63479567454328,-76.91898717416804,4.05,0.413,1.9863477885097453e+17,-4.185884576635007e+17,-8.941555665425224e+17,HD 63433 d
40706,124.63784703754824,-36.65859619330514,4.44,0.222,-1.2544888581339136e+17,5.052155343092416e+16,-8.348740348516631e+17,HD 63433 d
40888,125.15648775302095,-77.48419673086876,4.34,1.161,9.440247219620387e+16,-2.7273977178022298e+17,-1.7289996892002875e+18,HD 63433 d
40945,125.34585082823249,-33.05434983372312,4.83,1.419,-3.570432510171229e+18,4.892719000539016e+18,-4.636027171673547e+18,HD 63433 d
41037,125.6281380790274,-59.509326793221234,1.86,1.196,-1.4916790679418865e+18,1.9359252747142106e+18,-5.462504398855642e+18,HD 63433 d
41039,125.63198952587008,-48.49033402675834,4.79,-0.146,-5.239879987192825e+18,7.16483603168855e+18,-1.1007194081165693e+19,HD 63433 d
41075,125.70854832142494,43.18744666946999,4.25,1.55,-1.2892879088630333e+18,1.6470608653950405e+18,2.2076797508131146e+18,HD 63433 d
41307,126.41467912900848,-3.906590080151658,3.91,-0.012,-4.246047734682522e+17,4.191906506136872e+17,-3.899776158885591e+17,HD 63433 d
